Ambient temp,Direct normal solar,Diffuse horizontal solar
4.3,583.674,67.032
3.9,322.14315,55.566
3,0,19.404
2.7,0,0
2.8,0,0
2.7,0,0
2.5,0,0
2.6,0,0
2.7,0,0
2.4,0,0
2.7,0,0
2.7,0,0
2.7,0,0
3.5,0,0
4,0,0
4.7,0,0
5.1,0,4.41
5.3,0,28.224
5.4,0,59.094
5.8,0,86.436
6.1,0,104.076
6.4,0,111.132
6.6,0,105.84
6.6,0,89.082
6.7,0,63.504
6.4,0,32.634
6.6,0,6.174
6.9,0,0
6.2,0,0
6.1,0,0
6.1,0,0
4.8,0,0
4.8,0,0
4.6,0,0
4.9,0,0
5.3,0,0
5.2,0,0
4.2,0,0
3.7,0,0
3.5,0,0
3.1,0,15.876
3.8,57.24495,78.498
3.9,390.6126,92.61
3.2,93.16335,141.12
2.9,92.0409,171.108
3.7,294.0819,181.692
3.2,267.1431,180.81
2.9,253.6737,154.35
3.9,223.36755,114.66
3.7,271.6329,60.858
2.8,12.34695,22.05
2.3,0,0
2.5,0,0
2.1,0,0
2.1,0,0
2.4,0,0
1.1,0,0
1.2,0,0
0.4,0,0
1.1,0,0
1.4,0,0
1,0,0
0.9,0,0
0.8,0,0
1.1,0,15.876
1.8,252.55125,67.914
2.1,578.06175,67.914
2.6,685.81695,82.026
2.4,470.30655,155.232
2.8,453.4698,174.636
3.2,446.7351,167.58
3.7,277.24515,151.704
4.1,221.12265,117.306
3.5,104.38785,73.206
2.8,0,19.404
2.5,0,0
2.6,0,0
2.5,0,0
2.7,0,0
2.6,0,0
2.5,0,0
2.5,0,0
2.7,0,0
2.7,0,0
2.7,0,0
2.9,0,0
2.3,0,0
3.2,0,0
3.8,0,6.174
3.9,0,32.634
